graph algo p k cores seed v local_e cross_e read_time running_time rounds matching_size matching_weight
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 4 8 2 1048576 10567668 37553823 57.056160 10.666034 24 1327228 120525185589.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 8 16 0 1048576 5161810 42959681 43.798199 13.405590 30 2391703 193678045268.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 8 16 1 1048576 5054616 43066875 43.642767 13.453974 29 2391391 193685690880.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 8 16 2 1048576 4985182 43136309 44.136829 13.475351 29 2391321 193675657355.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 8 32 0 1048576 3121485 45000006 35.649449 10.404793 31 2390989 193689683213.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 8 32 1 1048576 3135625 44985866 36.545771 10.234719 31 2391452 193669909129.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 8 32 2 1048576 3120070 45001421 36.119177 10.307653 30 2391280 193664548726.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 8 4 0 1048576 17910623 30210868 75.990765 27.462879 29 2391591 193692753429.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 8 4 1 1048576 18915667 29205824 77.796330 29.337571 30 2391279 193652551838.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 8 4 2 1048576 17793392 30328099 76.494064 27.036804 30 2391502 193701914830.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 8 8 0 1048576 11383583 36737908 56.658406 20.455770 30 2391225 193676770512.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 8 8 1 1048576 11190592 36930899 55.869481 19.662368 31 2391370 193665580690.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM diststream 8 8 2 1048576 10567668 37553823 56.012743 18.536178 29 2391711 193694681219.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 4 1 0 1048576 48121491 0 18.036223 5.380212 23 1327491 120562128172.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 4 1 1 1048576 48121491 0 17.899393 5.515306 23 1327491 120562128172.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 4 1 2 1048576 48121491 0 17.848846 5.467752 23 1327491 120562128172.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 4 16 0 1048576 3006573 45114918 16.340820 7.421932 25 1327022 120527516296.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 4 16 1 1048576 3006509 45114982 16.992829 7.652827 23 1327238 120520304912.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 4 16 2 1048576 3011174 45110317 15.853135 7.473552 25 1327279 120527970151.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 4 32 0 1048576 1502893 46618598 16.421420 5.905484 24 1327239 120524286929.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 4 32 1 1048576 1503099 46618392 15.868417 5.841613 24 1327227 120527019157.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 4 32 2 1048576 1504839 46616652 15.963965 5.832259 23 1327289 120534265769.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 4 4 0 1048576 12030506 36090985 18.372896 14.900468 24 1327414 120538045682.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 4 4 1 1048576 12031109 36090382 18.026631 15.020539 24 1327121 120544030225.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 4 4 2 1048576 12032859 36088632 18.073422 15.014301 23 1327377 120532627297.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 4 8 0 1048576 6015398 42106093 17.022867 10.503305 23 1327170 120521538887.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 4 8 1 1048576 6013437 42108054 23.068813 10.186651 24 1327252 120528871948.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 4 8 2 1048576 6018977 42102514 16.663955 10.340182 24 1327217 120517940986.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 8 1 0 1048576 48121491 0 17.875646 8.045591 29 2391410 193723361533.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 8 1 1 1048576 48121491 0 17.926661 7.977222 29 2391410 193723361533.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 8 1 2 1048576 48121491 0 17.953255 7.962415 29 2391410 193723361533.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 8 16 0 1048576 3006573 45114918 16.601967 13.054624 29 2391153 193675808144.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 8 16 1 1048576 3006509 45114982 15.922278 13.834298 30 2391274 193679850621.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 8 16 2 1048576 3011174 45110317 15.957583 13.508753 29 2391345 193678945318.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 8 32 0 1048576 1502893 46618598 17.623240 10.320135 31 2391268 193675368146.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 8 32 1 1048576 1503099 46618392 15.659224 10.403872 29 2391381 193681530273.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 8 32 2 1048576 1504839 46616652 16.206571 10.413838 30 2391210 193671679886.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 8 4 0 1048576 12030506 36090985 18.059341 26.036059 30 2391441 193684938251.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 8 4 1 1048576 12031109 36090382 18.034476 25.313779 31 2390911 193685165675.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 8 4 2 1048576 12032859 36088632 18.005678 25.328537 31 2391254 193681230250.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 8 8 0 1048576 6015398 42106093 16.760649 18.205667 30 2391461 193683358755.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 8 8 1 1048576 6013437 42108054 16.641399 18.558204 30 2391292 193683775794.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM random 8 8 2 1048576 6018977 42102514 16.738379 18.152047 30 2391584 193686652294.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM ukahip 4 16 0 1048576 15202560 32918931 19.533381 13.697935 23 1327275 120602605638.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM ukahip 4 16 1 1048576 13033345 35088146 18.480408 12.512160 23 1327388 120602664933.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM ukahip 4 16 2 1048576 15644240 32477251 19.914233 14.242470 24 1327452 120611515727.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM ukahip 4 32 0 1048576 8833768 39287723 18.254918 10.596171 24 1327191 120587620541.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM ukahip 4 32 1 1048576 8044747 40076744 17.969951 10.184437 24 1327193 120592083727.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM ukahip 4 32 2 1048576 8617351 39504140 18.095419 10.447986 23 1327293 120574029980.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM ukahip 4 4 0 1048576 30054281 18067210 19.878066 22.284800 23 1327285 120619890284.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM ukahip 4 4 1 1048576 30768283 17353208 19.987614 22.762885 22 1327170 120649816171.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM ukahip 4 4 2 1048576 29990072 18131419 20.172414 21.993899 24 1327624 120642470156.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM ukahip 4 8 0 1048576 22394639 25726852 20.002578 17.460768 23 1327179 120635990721.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM ukahip 4 8 1 1048576 21747116 26374375 19.783956 17.137568 24 1327240 120649707813.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM ukahip 4 8 2 1048576 22642436 25479055 20.385675 17.142639 26 1327262 120626579629.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM ukahip 8 16 0 1048576 15202560 32918931 19.685709 25.949909 30 2391114 193803675746.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM ukahip 8 16 1 1048576 13033345 35088146 18.669206 23.520622 32 2391733 193809827546.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM ukahip 8 16 2 1048576 15644240 32477251 20.340132 27.262865 31 2391418 193825097884.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM ukahip 8 32 0 1048576 8833768 39287723 18.221947 19.916895 30 2391250 193778048743.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM ukahip 8 32 1 1048576 8044747 40076744 17.819752 19.457825 30 2391436 193779073397.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM ukahip 8 32 2 1048576 8617351 39504140 18.517892 19.272255 29 2391395 193779747939.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM ukahip 8 4 0 1048576 30054281 18067210 20.020134 40.720858 30 2391296 193878875389.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM ukahip 8 4 1 1048576 30768283 17353208 20.168357 41.415005 30 2391938 193900389374.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM ukahip 8 4 2 1048576 29990072 18131419 20.128432 40.097594 29 2391800 193877479902.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM ukahip 8 8 0 1048576 22394639 25726852 19.841532 32.379620 30 2391287 193846094268.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM ukahip 8 8 1 1048576 21747116 26374375 19.853819 33.243840 29 2391384 193861297343.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM ukahip 8 8 2 1048576 22642436 25479055 20.386875 32.354892 29 2391701 193857612922.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM umetis 4 16 0 1048576 9712008 38409483 16.827032 8.911735 24 1327120 120564745598.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM umetis 4 16 1 1048576 9712008 38409483 16.661225 9.115245 24 1327120 120564745598.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM umetis 4 16 2 1048576 9712008 38409483 16.721333 9.013106 24 1327120 120564745598.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM umetis 4 32 0 1048576 6718534 41402957 16.457166 7.215720 25 1327415 120588294887.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM umetis 4 32 1 1048576 6829285 41292206 16.137225 7.395881 24 1327405 120583933871.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM umetis 4 32 2 1048576 6718534 41402957 16.110242 7.244279 25 1327415 120588294887.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM umetis 4 4 0 1048576 21282152 26839339 18.377521 16.978146 23 1327378 120558209351.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM umetis 4 4 1 1048576 21282152 26839339 18.348981 16.253948 23 1327378 120558209351.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM umetis 4 4 2 1048576 21282152 26839339 18.347416 16.246634 23 1327378 120558209351.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM umetis 4 8 0 1048576 14498720 33622771 17.420863 12.238727 23 1327413 120566065624.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM umetis 4 8 1 1048576 14584420 33537071 17.393946 12.362198 23 1327554 120560016987.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM umetis 4 8 2 1048576 14584420 33537071 17.381840 12.394656 23 1327554 120560016987.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM umetis 8 16 0 1048576 9712008 38409483 17.182569 16.329473 30 2391561 193749393023.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM umetis 8 16 1 1048576 9712008 38409483 16.841597 16.601407 30 2391561 193749393023.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM umetis 8 16 2 1048576 9712008 38409483 16.596215 16.267485 30 2391561 193749393023.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM umetis 8 32 0 1048576 6718534 41402957 16.212928 13.378131 30 2391847 193773741398.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM umetis 8 32 1 1048576 6829285 41292206 16.541102 13.785585 30 2391500 193761885970.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM umetis 8 32 2 1048576 6718534 41402957 16.839237 13.176564 30 2391847 193773741398.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM umetis 8 4 0 1048576 21282152 26839339 18.497215 30.358163 32 2391486 193711182088.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM umetis 8 4 1 1048576 21282152 26839339 18.386546 30.172309 32 2391486 193711182088.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM umetis 8 4 2 1048576 21282152 26839339 18.578896 30.336950 32 2391486 193711182088.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM umetis 8 8 0 1048576 14498720 33622771 17.453135 21.207643 29 2391568 193739966137.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM umetis 8 8 1 1048576 14584420 33537071 17.492192 22.098653 29 2391369 193734127905.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM umetis 8 8 2 1048576 14584420 33537071 17.412120 21.613957 29 2391369 193734127905.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM uwmetis 4 16 0 1048576 7950150 40171341 15.931913 9.871892 23 1327070 120498096053.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM uwmetis 4 16 1 1048576 7950150 40171341 16.575572 9.974953 23 1327070 120498096053.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM uwmetis 4 16 2 1048576 8149722 39971769 15.942117 10.009618 23 1326997 120519024207.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM uwmetis 4 32 0 1048576 5152541 42968950 15.909425 6.832117 23 1327069 120510845963.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM uwmetis 4 32 1 1048576 5152541 42968950 15.524600 6.760966 23 1327069 120510845963.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM uwmetis 4 32 2 1048576 5152541 42968950 15.708194 6.816543 23 1327069 120510845963.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM uwmetis 4 4 0 1048576 18802385 29319106 17.874342 16.088366 23 1327207 120538443959.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM uwmetis 4 4 1 1048576 19037918 29083573 18.442155 16.127185 23 1327260 120529654444.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM uwmetis 4 4 2 1048576 18802385 29319106 17.839076 15.912561 23 1327207 120538443959.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM uwmetis 4 8 0 1048576 11873646 36247845 16.754240 12.381598 23 1327008 120525025337.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM uwmetis 4 8 1 1048576 11873646 36247845 16.691738 11.935949 23 1327008 120525025337.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM uwmetis 4 8 2 1048576 11873646 36247845 16.808005 11.949879 23 1327008 120525025337.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM uwmetis 8 16 0 1048576 7950150 40171341 16.261131 16.962796 30 2391151 193660419665.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM uwmetis 8 16 1 1048576 7950150 40171341 15.867460 17.215122 30 2391151 193660419665.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM uwmetis 8 16 2 1048576 8149722 39971769 15.870625 17.925391 32 2391702 193667191078.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM uwmetis 8 32 0 1048576 5152541 42968950 15.599750 11.687443 30 2390999 193672273860.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM uwmetis 8 32 1 1048576 5152541 42968950 16.056823 11.672443 30 2390999 193672273860.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM uwmetis 8 32 2 1048576 5152541 42968950 16.084718 11.662476 30 2390999 193672273860.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM uwmetis 8 4 0 1048576 18802385 29319106 17.770135 28.644125 30 2391342 193690982494.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM uwmetis 8 4 1 1048576 19037918 29083573 18.151070 27.762279 30 2391295 193690498962.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM uwmetis 8 4 2 1048576 18802385 29319106 17.771336 28.331095 30 2391342 193690982494.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM uwmetis 8 8 0 1048576 11873646 36247845 16.751138 20.602785 31 2391391 193674613503.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM uwmetis 8 8 1 1048576 11873646 36247845 16.779262 20.120137 31 2391391 193674613503.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp kMM uwmetis 8 8 2 1048576 11873646 36247845 16.711822 20.518580 31 2391391 193674613503.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 4 16 0 1048576 5161810 42959681 44.051289 1.997366 54 1324969 120664656820.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 4 16 1 1048576 5054616 43066875 43.612843 2.053424 54 1324965 120664562161.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 4 16 2 1048576 4985182 43136309 44.344323 1.999829 54 1324976 120664767724.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 4 32 0 1048576 3121485 45000006 35.750317 1.326370 54 1324975 120664861819.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 4 32 1 1048576 3135625 44985866 35.766606 1.319377 54 1324966 120664585334.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 4 32 2 1048576 3120070 45001421 35.976609 1.337298 54 1324967 120664492084.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 4 4 0 1048576 17910623 30210868 73.649554 5.675339 54 1324971 120664660794.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 4 4 1 1048576 18915667 29205824 77.746844 5.746694 54 1324967 120664644502.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 4 4 2 1048576 17793392 30328099 74.687744 5.612294 54 1324970 120664713279.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 4 8 0 1048576 11383583 36737908 56.685175 3.454796 54 1324973 120664751139.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 4 8 1 1048576 11190592 36930899 55.334408 3.442096 54 1324968 120664619036.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 4 8 2 1048576 10567668 37553823 56.056527 3.418728 54 1324966 120664559618.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 8 16 0 1048576 5161810 42959681 43.376315 4.693299 121 2384064 193423300235.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 8 16 1 1048576 5054616 43066875 44.374761 4.674675 121 2384056 193423186448.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 8 16 2 1048576 4985182 43136309 44.319718 4.707632 121 2384061 193423434939.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 8 32 0 1048576 3121485 45000006 35.854672 3.118826 121 2384061 193423354580.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 8 32 1 1048576 3135625 44985866 35.754843 3.162603 121 2384059 193423387979.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 8 32 2 1048576 3120070 45001421 36.112989 3.110928 121 2384059 193423339997.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 8 4 0 1048576 17910623 30210868 74.754425 13.730492 121 2384051 193423195807.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 8 4 1 1048576 18915667 29205824 76.660661 13.861068 121 2384058 193423393667.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 8 4 2 1048576 17793392 30328099 74.424810 13.673804 121 2384067 193423452087.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 8 8 0 1048576 11383583 36737908 56.270140 8.258369 121 2384061 193423398434.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 8 8 1 1048576 11190592 36930899 57.617196 8.223341 121 2384055 193423269427.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM diststream 8 8 2 1048576 10567668 37553823 57.777781 8.221354 121 2384063 193423504268.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM random 4 1 0 1048576 48121491 0 17.980932 10.327584 54 1324974 120664660066.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM random 4 1 1 1048576 48121491 0 17.925249 10.319127 54 1324972 120664710751.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM random 4 1 2 1048576 48121491 0 17.898183 10.348190 54 1324971 120664667499.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM random 4 16 0 1048576 3006573 45114918 16.450769 2.136056 54 1324974 120664660066.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM random 4 16 1 1048576 3006509 45114982 15.912644 2.137883 54 1324972 120664710751.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM random 4 16 2 1048576 3011174 45110317 15.921181 2.142011 54 1324971 120664667499.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM random 4 32 0 1048576 1502893 46618598 16.114436 1.468664 54 1324974 120664660066.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM random 4 32 1 1048576 1503099 46618392 15.464816 1.385099 54 1324972 120664710751.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM random 4 32 2 1048576 1504839 46616652 16.123605 1.507224 54 1324971 120664667499.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM random 4 4 0 1048576 12030506 36090985 19.318647 7.126404 54 1324974 120664660066.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM random 4 4 1 1048576 12031109 36090382 17.986740 7.161819 54 1324972 120664710751.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM random 4 4 2 1048576 12032859 36088632 18.200558 7.059155 54 1324971 120664667499.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM random 4 8 0 1048576 6015398 42106093 16.791905 3.903271 54 1324974 120664660066.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM random 4 8 1 1048576 6013437 42108054 16.726233 4.024873 54 1324972 120664710751.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM random 4 8 2 1048576 6018977 42102514 16.705437 3.896407 54 1324971 120664667499.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM random 8 1 0 1048576 48121491 0 17.852840 25.385385 121 2384064 193423280598.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM random 8 1 1 1048576 48121491 0 17.930567 25.328110 121 2384063 193423300800.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM random 8 1 2 1048576 48121491 0 18.037194 25.268636 121 2384066 193423377848.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM random 8 16 0 1048576 3006573 45114918 15.972998 4.957190 121 2384064 193423280598.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM random 8 16 1 1048576 3006509 45114982 16.025846 5.036844 121 2384063 193423300800.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM random 8 16 2 1048576 3011174 45110317 16.055880 4.924723 121 2384066 193423377848.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM random 8 32 0 1048576 1502893 46618598 15.682439 3.311282 121 2384064 193423280598.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM random 8 32 1 1048576 1503099 46618392 15.541769 3.325376 121 2384063 193423300800.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM random 8 32 2 1048576 1504839 46616652 15.786682 3.373870 121 2384066 193423377848.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM random 8 4 0 1048576 12030506 36090985 18.191336 16.664601 121 2384064 193423280598.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM random 8 4 1 1048576 12031109 36090382 18.182505 16.658713 121 2384063 193423300800.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM random 8 4 2 1048576 12032859 36088632 18.007071 16.796297 121 2384066 193423377848.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM random 8 8 0 1048576 6015398 42106093 17.488104 9.102335 121 2384064 193423280598.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM random 8 8 1 1048576 6013437 42108054 16.803874 9.204657 121 2384063 193423300800.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM random 8 8 2 1048576 6018977 42102514 16.746812 9.148932 121 2384066 193423377848.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM ukahip 4 16 0 1048576 15202560 32918931 19.174330 7.601279 54 1324975 120664646020.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM ukahip 4 16 1 1048576 13033345 35088146 19.089011 6.755147 54 1324967 120664533911.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM ukahip 4 16 2 1048576 15644240 32477251 19.478874 7.726291 54 1324971 120664635050.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM ukahip 4 32 0 1048576 8833768 39287723 18.690326 5.972116 54 1324967 120664593932.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM ukahip 4 32 1 1048576 8044747 40076744 18.237064 5.592870 54 1324973 120664702641.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM ukahip 4 32 2 1048576 8617351 39504140 18.747323 5.610778 54 1324971 120664688091.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM ukahip 4 4 0 1048576 30054281 18067210 19.235380 9.634185 54 1324973 120664645959.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM ukahip 4 4 1 1048576 30768283 17353208 19.396732 9.612606 54 1324975 120664786051.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM ukahip 4 4 2 1048576 29990072 18131419 19.444112 9.529776 54 1324972 120664665832.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM ukahip 4 8 0 1048576 22394639 25726852 19.999316 8.629727 54 1324966 120664498971.00
rgg_s20_ef48_0.55_0.15_0.15_0.15_exp MRepLM ukahip 4 8 1 1048576 21747116 26374375 19.826054 8.524190 54 1324971 120664590362.00
