graph,algo,k,seed,n,m,read_time,running_time,matching_size,matching_weight
rmat_s22_ef24_0.25_0.25_0.25_0.25_exp,MRepLM_1,16,2,4194304,100662680,69.696486,159.383041,32645514,2141287644501.00
rmat_s24_ef24_0.55_0.15_0.15_0.15_uni,kMM_1,16,0,16777216,398754887,257.249729,98.085975,45747034,16327778390660.00
rmat_s24_ef24_0.55_0.15_0.15_0.15_uni,kMM_1,16,1,16777216,398754887,276.267845,98.814645,45747034,16327778390660.00
rmat_s24_ef24_0.55_0.15_0.15_0.15_uni,kMM_1,16,2,16777216,398754887,194.232094,84.214848,45747034,16327778390660.00
rmat_s24_ef24_0.55_0.15_0.15_0.15_uni,MRepLM_1,16,0,16777216,398754887,273.129570,1822.254895,45346019,16176210113192.00
rmat_s24_ef24_0.55_0.15_0.15_0.15_uni,MRepLM_1,16,1,16777216,398754887,274.931860,1822.432637,45346040,16176228517325.00
rmat_s24_ef24_0.55_0.15_0.15_0.15_uni,MRepLM_1,16,2,16777216,398754887,193.727269,1390.346789,45346044,16176222156136.00
rmat_s14_ef48_0.25_0.25_0.25_0.25_uni,kMM_1,16,0,16384,784163,0.414196,0.061983,129506,57512060176.00
rmat_s14_ef48_0.25_0.25_0.25_0.25_uni,kMM_1,16,1,16384,784163,0.408557,0.062434,129506,57512060176.00
rmat_s14_ef48_0.25_0.25_0.25_0.25_uni,kMM_1,16,2,16384,784163,0.409995,0.061733,129506,57512060176.00
rmat_s14_ef48_0.25_0.25_0.25_0.25_uni,MRepLM_1,16,0,16384,784163,0.420931,0.451760,129527,57898922484.00
rmat_s14_ef48_0.25_0.25_0.25_0.25_uni,MRepLM_1,16,1,16384,784163,0.410300,0.432791,129528,57897344961.00
rmat_s14_ef48_0.25_0.25_0.25_0.25_uni,MRepLM_1,16,2,16384,784163,0.407406,0.500963,129528,57897344961.00
rmat_s19_ef48_0.55_0.15_0.15_0.15_uni,kMM_1,16,0,524288,23757244,14.937330,2.414867,2143549,806290477818.00
rmat_s19_ef48_0.55_0.15_0.15_0.15_uni,kMM_1,16,1,524288,23757244,13.504437,3.412859,2143549,806290477818.00
rmat_s19_ef48_0.55_0.15_0.15_0.15_uni,kMM_1,16,2,524288,23757244,14.704149,2.270743,2143549,806290477818.00
rmat_s19_ef48_0.55_0.15_0.15_0.15_uni,MRepLM_1,16,0,524288,23757244,14.691445,36.221379,2126399,798295897544.00
rmat_s19_ef48_0.55_0.15_0.15_0.15_uni,MRepLM_1,16,1,524288,23757244,15.230868,38.804726,2126402,798300323405.00
rmat_s19_ef48_0.55_0.15_0.15_0.15_uni,MRepLM_1,16,2,524288,23757244,14.375844,37.932986,2126394,798293303968.00
rmat_s17_ef48_0.45_0.15_0.15_0.25_exp,kMM_1,16,0,131072,6201300,3.638735,2.279922,958757,73806768610.00
rmat_s17_ef48_0.45_0.15_0.15_0.25_exp,kMM_1,16,1,131072,6201300,4.101980,1.396318,958757,73806768610.00
rmat_s17_ef48_0.45_0.15_0.15_0.25_exp,kMM_1,16,2,131072,6201300,3.329453,1.391204,958757,73806768610.00
rmat_s17_ef48_0.45_0.15_0.15_0.25_exp,MRepLM_1,16,0,131072,6201300,3.762550,6.108667,958632,73922289327.00
rmat_s17_ef48_0.45_0.15_0.15_0.25_exp,MRepLM_1,16,1,131072,6201300,3.592681,5.438326,958625,73922458183.00
rmat_s17_ef48_0.45_0.15_0.15_0.25_exp,MRepLM_1,16,2,131072,6201300,3.256471,5.501849,958639,73922469038.00
rmat_s19_ef48_0.25_0.25_0.25_0.25_exp,kMM_1,16,0,524288,25163507,15.176886,10.220450,4143533,356354675140.00
rmat_s19_ef48_0.25_0.25_0.25_0.25_exp,kMM_1,16,1,524288,25163507,16.052983,10.727524,4143533,356354675140.00
rmat_s19_ef48_0.25_0.25_0.25_0.25_exp,kMM_1,16,2,524288,25163507,15.452623,10.523764,4143533,356354675140.00
rmat_s19_ef48_0.25_0.25_0.25_0.25_exp,MRepLM_1,16,0,524288,25163507,16.385011,23.784490,4144856,358910424871.00
rmat_s19_ef48_0.25_0.25_0.25_0.25_exp,MRepLM_1,16,1,524288,25163507,15.431168,25.045044,4144873,358910790892.00
rmat_s19_ef48_0.25_0.25_0.25_0.25_exp,MRepLM_1,16,2,524288,25163507,16.010271,21.962763,4144905,358911269040.00
rmat_s16_ef48_0.45_0.15_0.15_0.25_uni,kMM_1,16,0,65536,3076208,2.238906,0.318522,482209,197317665547.00
rmat_s16_ef48_0.45_0.15_0.15_0.25_uni,kMM_1,16,1,65536,3076208,1.724491,0.249383,482209,197317665547.00
rmat_s16_ef48_0.45_0.15_0.15_0.25_uni,kMM_1,16,2,65536,3076208,1.649108,0.249082,482209,197317665547.00
rmat_s16_ef48_0.45_0.15_0.15_0.25_uni,MRepLM_1,16,0,65536,3076208,2.017140,2.467576,482478,198025211175.00
rmat_s16_ef48_0.45_0.15_0.15_0.25_uni,MRepLM_1,16,1,65536,3076208,1.738989,3.294933,482502,198023527788.00
rmat_s16_ef48_0.45_0.15_0.15_0.25_uni,MRepLM_1,16,2,65536,3076208,1.662156,3.134387,482503,198025330813.00
rmat_s19_ef48_0.45_0.15_0.15_0.25_uni,kMM_1,16,0,524288,25014129,14.605134,3.008542,3777219,1531631724076.00
rmat_s19_ef48_0.45_0.15_0.15_0.25_uni,kMM_1,16,1,524288,25014129,15.805434,3.145197,3777219,1531631724076.00
rmat_s19_ef48_0.45_0.15_0.15_0.25_uni,kMM_1,16,2,524288,25014129,16.094721,3.135809,3777219,1531631724076.00
rmat_s19_ef48_0.45_0.15_0.15_0.25_uni,MRepLM_1,16,0,524288,25014129,16.118397,31.276186,3777653,1536096294478.00
rmat_s19_ef48_0.45_0.15_0.15_0.25_uni,MRepLM_1,16,1,524288,25014129,16.799086,31.758272,3777640,1536100930530.00
rmat_s19_ef48_0.45_0.15_0.15_0.25_uni,MRepLM_1,16,2,524288,25014129,16.636383,23.040520,3777702,1536109098107.00
rmat_s16_ef48_0.25_0.25_0.25_0.25_exp,kMM_1,16,0,65536,3143475,1.996381,0.667735,517945,44491963702.00
rmat_s16_ef48_0.25_0.25_0.25_0.25_exp,kMM_1,16,1,65536,3143475,1.145291,0.545526,517945,44491963702.00
rmat_s16_ef48_0.25_0.25_0.25_0.25_exp,kMM_1,16,2,65536,3143475,1.129345,0.538060,517945,44491963702.00
rmat_s16_ef48_0.25_0.25_0.25_0.25_exp,MRepLM_1,16,0,65536,3143475,1.647891,2.185926,518082,44807572977.00
rmat_s16_ef48_0.25_0.25_0.25_0.25_exp,MRepLM_1,16,1,65536,3143475,1.984300,2.097908,518105,44807799505.00
rmat_s16_ef48_0.25_0.25_0.25_0.25_exp,MRepLM_1,16,2,65536,3143475,1.383657,1.637673,518102,44807759834.00
rmat_s21_ef24_0.25_0.25_0.25_0.25_exp,kMM_1,16,0,2097152,50331039,33.703069,54.232260,16296897,1061302631721.00
rmat_s21_ef24_0.25_0.25_0.25_0.25_exp,kMM_1,16,1,2097152,50331039,33.684840,53.962834,16296897,1061302631721.00
rmat_s21_ef24_0.25_0.25_0.25_0.25_exp,kMM_1,16,2,2097152,50331039,20.914145,37.476703,16296897,1061302631721.00
rmat_s21_ef24_0.25_0.25_0.25_0.25_exp,MRepLM_1,16,0,2097152,50331039,33.428447,83.565732,16323025,1070414518871.00
rmat_s21_ef24_0.25_0.25_0.25_0.25_exp,MRepLM_1,16,1,2097152,50331039,34.099040,83.511569,16322987,1070415963784.00
rmat_s21_ef24_0.25_0.25_0.25_0.25_exp,MRepLM_1,16,2,2097152,50331039,34.455451,67.735092,16323057,1070415038209.00
rmat_s22_ef24_0.45_0.15_0.15_0.25_uni,kMM_1,16,0,4194304,100560801,57.206002,35.169563,26328077,9669389940609.00
rmat_s22_ef24_0.45_0.15_0.15_0.25_uni,kMM_1,16,1,4194304,100560801,67.750243,35.110327,26328077,9669389940609.00
rmat_s22_ef24_0.45_0.15_0.15_0.25_uni,kMM_1,16,2,4194304,100560801,52.595696,30.558909,26328077,9669389940609.00
rmat_s22_ef24_0.45_0.15_0.15_0.25_uni,MRepLM_1,16,0,4194304,100560801,67.026126,305.888973,26310596,9684036741404.00
rmat_s22_ef24_0.45_0.15_0.15_0.25_uni,MRepLM_1,16,1,4194304,100560801,68.249722,308.793745,26310616,9684048646929.00
rmat_s22_ef24_0.45_0.15_0.15_0.25_uni,MRepLM_1,16,2,4194304,100560801,46.296064,218.368609,26310630,9684043124474.00
rmat_s19_ef48_0.25_0.25_0.25_0.25_uni,kMM_1,16,0,524288,25163518,15.683395,4.497486,4143741,1841436505094.00
rmat_s19_ef48_0.25_0.25_0.25_0.25_uni,kMM_1,16,1,524288,25163518,16.036393,4.214470,4143741,1841436505094.00
rmat_s19_ef48_0.25_0.25_0.25_0.25_uni,kMM_1,16,2,524288,25163518,15.935385,4.408537,4143741,1841436505094.00
rmat_s19_ef48_0.25_0.25_0.25_0.25_uni,MRepLM_1,16,0,524288,25163518,15.808046,22.697570,4144909,1854134773254.00
rmat_s19_ef48_0.25_0.25_0.25_0.25_uni,MRepLM_1,16,1,524288,25163518,16.736889,23.284992,4144940,1854135032795.00
rmat_s19_ef48_0.25_0.25_0.25_0.25_uni,MRepLM_1,16,2,524288,25163518,14.171116,16.372029,4144920,1854133123583.00
rmat_s16_ef48_0.25_0.25_0.25_0.25_uni,kMM_1,16,0,65536,3143381,1.166143,0.259234,518031,230218347044.00
rmat_s16_ef48_0.25_0.25_0.25_0.25_uni,kMM_1,16,1,65536,3143381,1.151348,0.259178,518031,230218347044.00
rmat_s16_ef48_0.25_0.25_0.25_0.25_uni,kMM_1,16,2,65536,3143381,1.173567,0.258196,518031,230218347044.00
rmat_s16_ef48_0.25_0.25_0.25_0.25_uni,MRepLM_1,16,0,65536,3143381,1.992863,2.430379,518121,231793071166.00
rmat_s16_ef48_0.25_0.25_0.25_0.25_uni,MRepLM_1,16,1,65536,3143381,1.992226,2.419764,518131,231793938320.00
rmat_s16_ef48_0.25_0.25_0.25_0.25_uni,MRepLM_1,16,2,65536,3143381,1.331159,1.613085,518127,231789616936.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp,kMM_1,16,0,1048576,48121491,30.921060,20.231830,4109687,295642505100.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp,kMM_1,16,1,1048576,48121491,30.951101,20.475715,4109687,295642505100.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp,kMM_1,16,2,1048576,48121491,18.583223,13.180697,4109687,295642505100.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp,MRepLM_1,16,0,1048576,48121491,30.512007,109.521482,4086011,294533022121.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp,MRepLM_1,16,1,1048576,48121491,30.886724,110.827959,4086022,294533171922.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_exp,MRepLM_1,16,2,1048576,48121491,24.596923,79.434359,4086002,294532960411.00
rmat_s19_ef48_0.45_0.15_0.15_0.25_exp,kMM_1,16,0,524288,25014316,15.884611,9.884825,3780033,289022211640.00
rmat_s19_ef48_0.45_0.15_0.15_0.25_exp,kMM_1,16,1,524288,25014316,15.567472,9.124882,3780033,289022211640.00
rmat_s19_ef48_0.45_0.15_0.15_0.25_exp,kMM_1,16,2,524288,25014316,16.075192,8.746305,3780033,289022211640.00
rmat_s19_ef48_0.45_0.15_0.15_0.25_exp,MRepLM_1,16,0,524288,25014316,15.869053,31.598446,3777986,289363650476.00
rmat_s19_ef48_0.45_0.15_0.15_0.25_exp,MRepLM_1,16,1,524288,25014316,16.705879,31.634029,3777993,289363987164.00
rmat_s19_ef48_0.45_0.15_0.15_0.25_exp,MRepLM_1,16,2,524288,25014316,16.494649,24.864809,3778012,289364156661.00
rmat_s21_ef24_0.45_0.15_0.15_0.25_uni,kMM_1,16,0,2097152,50253908,29.819163,15.404796,13311536,4896576981952.00
rmat_s21_ef24_0.45_0.15_0.15_0.25_uni,kMM_1,16,1,2097152,50253908,33.730103,15.373760,13311536,4896576981952.00
rmat_s21_ef24_0.45_0.15_0.15_0.25_uni,kMM_1,16,2,2097152,50253908,24.075815,13.917436,13311536,4896576981952.00
rmat_s21_ef24_0.45_0.15_0.15_0.25_uni,MRepLM_1,16,0,2097152,50253908,32.783712,130.656375,13304770,4904799602895.00
rmat_s21_ef24_0.45_0.15_0.15_0.25_uni,MRepLM_1,16,1,2097152,50253908,33.487107,131.980571,13304806,4904798186086.00
rmat_s21_ef24_0.45_0.15_0.15_0.25_uni,MRepLM_1,16,2,2097152,50253908,23.140728,91.515813,13304824,4904800891228.00
rmat_s21_ef24_0.25_0.25_0.25_0.25_uni,kMM_1,16,0,2097152,50331056,34.613148,19.361884,16297159,6531896721002.00
rmat_s21_ef24_0.25_0.25_0.25_0.25_uni,kMM_1,16,1,2097152,50331056,33.267994,19.497839,16297159,6531896721002.00
rmat_s21_ef24_0.25_0.25_0.25_0.25_uni,kMM_1,16,2,2097152,50331056,33.362455,17.232819,16297159,6531896721002.00
rmat_s21_ef24_0.25_0.25_0.25_0.25_uni,MRepLM_1,16,0,2097152,50331056,33.603114,86.723936,16323162,6590991171676.00
rmat_s21_ef24_0.25_0.25_0.25_0.25_uni,MRepLM_1,16,1,2097152,50331056,34.082938,87.504141,16323041,6590984058775.00
rmat_s21_ef24_0.25_0.25_0.25_0.25_uni,MRepLM_1,16,2,2097152,50331056,29.778563,59.994656,16323117,6590991978252.00
rmat_s18_ef48_0.55_0.15_0.15_0.15_uni,kMM_1,16,0,262144,11687806,4.416540,0.767027,1111874,419125102268.00
rmat_s18_ef48_0.55_0.15_0.15_0.15_uni,kMM_1,16,1,262144,11687806,6.355855,0.877076,1111874,419125102268.00
rmat_s18_ef48_0.55_0.15_0.15_0.15_uni,kMM_1,16,2,262144,11687806,6.824979,0.745442,1111874,419125102268.00
rmat_s18_ef48_0.55_0.15_0.15_0.15_uni,MRepLM_1,16,0,262144,11687806,7.049727,14.245458,1103839,415099121690.00
rmat_s18_ef48_0.55_0.15_0.15_0.15_uni,MRepLM_1,16,1,262144,11687806,7.661371,13.992181,1103865,415103239280.00
rmat_s18_ef48_0.55_0.15_0.15_0.15_uni,MRepLM_1,16,2,262144,11687806,7.067281,10.031498,1103832,415101515492.00
rmat_s14_ef48_0.55_0.15_0.15_0.15_uni,kMM_1,16,0,16384,647545,0.262567,0.033089,80790,30859034965.00
rmat_s14_ef48_0.55_0.15_0.15_0.15_uni,kMM_1,16,1,16384,647545,0.237332,0.032460,80790,30859034965.00
rmat_s14_ef48_0.55_0.15_0.15_0.15_uni,kMM_1,16,2,16384,647545,0.237815,0.032578,80790,30859034965.00
rmat_s14_ef48_0.55_0.15_0.15_0.15_uni,MRepLM_1,16,0,16384,647545,0.335894,0.393693,80189,30598907810.00
rmat_s14_ef48_0.55_0.15_0.15_0.15_uni,MRepLM_1,16,1,16384,647545,0.295168,0.415737,80188,30598767435.00
rmat_s14_ef48_0.55_0.15_0.15_0.15_uni,MRepLM_1,16,2,16384,647545,0.337893,0.363869,80189,30598907810.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni,kMM_1,16,0,1048576,48125802,31.184916,5.898298,4122989,1548896527192.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni,kMM_1,16,1,1048576,48125802,31.525197,6.020758,4122989,1548896527192.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni,kMM_1,16,2,1048576,48125802,19.524074,5.435328,4122989,1548896527192.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni,MRepLM_1,16,0,1048576,48125802,31.152150,113.527438,4088393,1533134944541.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni,MRepLM_1,16,1,1048576,48125802,31.214521,114.095655,4088398,1533137453373.00
rmat_s20_ef48_0.55_0.15_0.15_0.15_uni,MRepLM_1,16,2,1048576,48125802,18.659845,77.683669,4088408,1533141083820.00
rmat_s24_ef24_0.45_0.15_0.15_0.25_exp,kMM_1,16,0,16777216,214611454,152.497902,253.796684,48391873,3145594355543.00
rmat_s24_ef24_0.45_0.15_0.15_0.25_exp,kMM_1,16,1,16777216,214611454,150.524587,249.887998,48391873,3145594355543.00
rmat_s24_ef24_0.45_0.15_0.15_0.25_exp,kMM_1,16,2,16777216,214611454,106.739876,177.254902,48391873,3145594355543.00
rmat_s24_ef24_0.45_0.15_0.15_0.25_exp,MRepLM_1,16,0,16777216,214611454,150.734580,659.687599,47827990,3130654616853.00
rmat_s24_ef24_0.45_0.15_0.15_0.25_exp,MRepLM_1,16,1,16777216,214611454,149.111953,668.370568,47828006,3130655193963.00
rmat_s24_ef24_0.45_0.15_0.15_0.25_exp,MRepLM_1,16,2,16777216,214611454,149.725179,494.026468,47827991,3130654896597.00
rmat_s14_ef48_0.25_0.25_0.25_0.25_exp,kMM_1,16,0,16384,784053,0.461010,0.195007,129470,11130646562.00
rmat_s14_ef48_0.25_0.25_0.25_0.25_exp,kMM_1,16,1,16384,784053,0.556755,0.217174,129470,11130646562.00
rmat_s14_ef48_0.25_0.25_0.25_0.25_exp,kMM_1,16,2,16384,784053,0.534504,0.157423,129470,11130646562.00
rmat_s14_ef48_0.25_0.25_0.25_0.25_exp,MRepLM_1,16,0,16384,784053,0.431114,0.414973,129492,11210781437.00
rmat_s14_ef48_0.25_0.25_0.25_0.25_exp,MRepLM_1,16,1,16384,784053,0.401234,0.412683,129495,11210736055.00
rmat_s14_ef48_0.25_0.25_0.25_0.25_exp,MRepLM_1,16,2,16384,784053,0.402278,0.413441,129487,11210509125.00
rmat_s14_ef48_0.45_0.15_0.15_0.25_exp,kMM_1,16,0,16384,746669,0.462566,0.171560,122201,9449539667.00
rmat_s14_ef48_0.45_0.15_0.15_0.25_exp,kMM_1,16,1,16384,746669,0.464519,0.171153,122201,9449539667.00
rmat_s14_ef48_0.45_0.15_0.15_0.25_exp,kMM_1,16,2,16384,746669,0.345979,0.115918,122201,9449539667.00
rmat_s14_ef48_0.45_0.15_0.15_0.25_exp,MRepLM_1,16,0,16384,746669,0.457736,0.653861,122287,9475611276.00
rmat_s14_ef48_0.45_0.15_0.15_0.25_exp,MRepLM_1,16,1,16384,746669,0.458369,0.649425,122290,9475607309.00
rmat_s14_ef48_0.45_0.15_0.15_0.25_exp,MRepLM_1,16,2,16384,746669,0.320004,0.472525,122290,9475585852.00
rmat_s24_ef24_0.25_0.25_0.25_0.25_exp,kMM_1,16,0,16777216,402652618,289.256564,607.732800,130371965,8491687465305.00
rmat_s24_ef24_0.25_0.25_0.25_0.25_exp,kMM_1,16,1,16777216,402652618,290.335172,610.124929,130371965,8491687465305.00
rmat_s24_ef24_0.25_0.25_0.25_0.25_exp,kMM_1,16,2,16777216,402652618,193.452808,419.902896,130371965,8491687465305.00
rmat_s24_ef24_0.25_0.25_0.25_0.25_exp,MRepLM_1,16,0,16777216,402652618,286.958514,950.706299,130583742,8564621014360.00
rmat_s24_ef24_0.25_0.25_0.25_0.25_exp,MRepLM_1,16,1,16777216,402652618,285.192082,951.096598,130583670,8564626500912.00
rmat_s24_ef24_0.25_0.25_0.25_0.25_exp,MRepLM_1,16,2,16777216,402652618,285.746573,745.174580,130583810,8564627304637.00
rmat_s17_ef48_0.25_0.25_0.25_0.25_uni,kMM_1,16,0,131072,6289081,2.345538,0.477617,1035946,460348762331.00
rmat_s17_ef48_0.25_0.25_0.25_0.25_uni,kMM_1,16,1,131072,6289081,2.352271,0.483901,1035946,460348762331.00
rmat_s17_ef48_0.25_0.25_0.25_0.25_uni,kMM_1,16,2,131072,6289081,2.366818,0.498447,1035946,460348762331.00
rmat_s17_ef48_0.25_0.25_0.25_0.25_uni,MRepLM_1,16,0,131072,6289081,2.304020,3.231459,1036250,463531749882.00
rmat_s17_ef48_0.25_0.25_0.25_0.25_uni,MRepLM_1,16,1,131072,6289081,2.303776,3.234228,1036233,463529374805.00
rmat_s17_ef48_0.25_0.25_0.25_0.25_uni,MRepLM_1,16,2,131072,6289081,2.309132,3.243081,1036220,463523417865.00
rmat_s23_ef24_0.25_0.25_0.25_0.25_uni,kMM_1,16,0,8388608,201325985,88.187086,98.934466,65186982,26128064150948.00
rmat_s23_ef24_0.25_0.25_0.25_0.25_uni,kMM_1,16,1,8388608,201325985,139.135106,112.913841,65186982,26128064150948.00
rmat_s23_ef24_0.25_0.25_0.25_0.25_uni,kMM_1,16,2,8388608,201325985,141.263795,105.840764,65186982,26128064150948.00
rmat_s23_ef24_0.25_0.25_0.25_0.25_uni,MRepLM_1,16,0,8388608,201325985,139.241199,440.970931,65292746,26363268061800.00
rmat_s23_ef24_0.25_0.25_0.25_0.25_uni,MRepLM_1,16,1,8388608,201325985,142.132409,442.494350,65292681,26363246544575.00
rmat_s23_ef24_0.25_0.25_0.25_0.25_uni,MRepLM_1,16,2,8388608,201325985,140.937140,305.031654,65292807,26363249237214.00
rmat_s17_ef48_0.45_0.15_0.15_0.25_uni,kMM_1,16,0,131072,6201533,2.328634,0.424977,957820,390902984603.00
rmat_s17_ef48_0.45_0.15_0.15_0.25_uni,kMM_1,16,1,131072,6201533,2.321732,0.415162,957820,390902984603.00
rmat_s17_ef48_0.45_0.15_0.15_0.25_uni,kMM_1,16,2,131072,6201533,2.299630,0.413238,957820,390902984603.00
rmat_s17_ef48_0.45_0.15_0.15_0.25_uni,MRepLM_1,16,0,131072,6201533,3.948408,7.030083,958461,392256954664.00
rmat_s17_ef48_0.45_0.15_0.15_0.25_uni,MRepLM_1,16,1,131072,6201533,3.948771,7.067565,958480,392258509047.00
rmat_s17_ef48_0.45_0.15_0.15_0.25_uni,MRepLM_1,16,2,131072,6201533,2.468569,4.535703,958518,392261796184.00
rmat_s15_ef48_0.45_0.15_0.15_0.25_uni,kMM_1,16,0,32768,1520529,0.730160,0.116218,242638,99653861439.00
rmat_s15_ef48_0.45_0.15_0.15_0.25_uni,kMM_1,16,1,32768,1520529,0.555562,0.089502,242638,99653861439.00
rmat_s15_ef48_0.45_0.15_0.15_0.25_uni,kMM_1,16,2,32768,1520529,0.554477,0.107985,242638,99653861439.00
rmat_s15_ef48_0.45_0.15_0.15_0.25_uni,MRepLM_1,16,0,32768,1520529,0.617895,1.193079,242776,100007704185.00
rmat_s15_ef48_0.45_0.15_0.15_0.25_uni,MRepLM_1,16,1,32768,1520529,0.976070,1.068212,242739,100005945805.00
rmat_s15_ef48_0.45_0.15_0.15_0.25_uni,MRepLM_1,16,2,32768,1520529,0.628420,1.068989,242785,100010332673.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp,kMM_1,16,0,1048576,50135288,32.216945,27.425609,7503573,572053786976.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp,kMM_1,16,1,1048576,50135288,32.694373,27.526555,7503573,572053786976.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp,kMM_1,16,2,1048576,50135288,19.873354,19.442881,7503573,572053786976.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp,MRepLM_1,16,0,1048576,50135288,31.371372,97.833195,7497885,572596935248.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp,MRepLM_1,16,1,1048576,50135288,32.251791,98.458757,7497897,572597509104.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp,MRepLM_1,16,2,1048576,50135288,31.852524,66.165748,7497882,572598146477.00
rmat_s18_ef48_0.45_0.15_0.15_0.25_exp,kMM_1,16,0,262144,12465578,7.173630,3.143914,1903515,146003899623.00
rmat_s18_ef48_0.45_0.15_0.15_0.25_exp,kMM_1,16,1,262144,12465578,7.687327,3.010143,1903515,146003899623.00
rmat_s18_ef48_0.45_0.15_0.15_0.25_exp,kMM_1,16,2,262144,12465578,6.174876,2.406576,1903515,146003899623.00
rmat_s18_ef48_0.45_0.15_0.15_0.25_exp,MRepLM_1,16,0,262144,12465578,7.489421,14.700028,1903409,146206330794.00
rmat_s18_ef48_0.45_0.15_0.15_0.25_exp,MRepLM_1,16,1,262144,12465578,7.908298,14.682453,1903424,146206396241.00
rmat_s18_ef48_0.45_0.15_0.15_0.25_exp,MRepLM_1,16,2,262144,12465578,5.783328,9.813396,1903387,146205710338.00
rmat_s15_ef48_0.25_0.25_0.25_0.25_exp,kMM_1,16,0,32768,1570537,0.571099,0.243671,258969,22253480849.00
rmat_s15_ef48_0.25_0.25_0.25_0.25_exp,kMM_1,16,1,32768,1570537,0.562942,0.237076,258969,22253480849.00
rmat_s15_ef48_0.25_0.25_0.25_0.25_exp,kMM_1,16,2,32768,1570537,0.562634,0.247981,258969,22253480849.00
rmat_s15_ef48_0.25_0.25_0.25_0.25_exp,MRepLM_1,16,0,32768,1570537,0.810014,0.887995,259034,22409102181.00
rmat_s15_ef48_0.25_0.25_0.25_0.25_exp,MRepLM_1,16,1,32768,1570537,0.759983,0.908772,259051,22409354883.00
rmat_s15_ef48_0.25_0.25_0.25_0.25_exp,MRepLM_1,16,2,32768,1570537,0.802021,0.825275,259052,22409327310.00
rmat_s21_ef24_0.55_0.15_0.15_0.15_uni,kMM_1,16,0,2097152,49253582,32.363831,9.510843,6434174,2301406529016.00
rmat_s21_ef24_0.55_0.15_0.15_0.15_uni,kMM_1,16,1,2097152,49253582,32.858912,9.753718,6434174,2301406529016.00
rmat_s21_ef24_0.55_0.15_0.15_0.15_uni,kMM_1,16,2,2097152,49253582,19.952408,8.844145,6434174,2301406529016.00
rmat_s21_ef24_0.55_0.15_0.15_0.15_uni,MRepLM_1,16,0,2097152,49253582,32.244418,150.003577,6380358,2282028743013.00
rmat_s21_ef24_0.55_0.15_0.15_0.15_uni,MRepLM_1,16,1,2097152,49253582,32.632392,150.853586,6380398,2282027913325.00
rmat_s21_ef24_0.55_0.15_0.15_0.15_uni,MRepLM_1,16,2,2097152,49253582,20.672650,104.515857,6380350,2282023974993.00
rmat_s16_ef48_0.55_0.15_0.15_0.15_uni,kMM_1,16,0,65536,2788673,1.691049,0.245279,300011,113563876240.00
rmat_s16_ef48_0.55_0.15_0.15_0.15_uni,kMM_1,16,1,65536,2788673,1.751864,0.202392,300011,113563876240.00
rmat_s16_ef48_0.55_0.15_0.15_0.15_uni,kMM_1,16,2,65536,2788673,1.718931,0.184000,300011,113563876240.00
rmat_s16_ef48_0.55_0.15_0.15_0.15_uni,MRepLM_1,16,0,65536,2788673,1.656034,2.703911,297905,112558878457.00
rmat_s16_ef48_0.55_0.15_0.15_0.15_uni,MRepLM_1,16,1,65536,2788673,1.663998,2.644643,297909,112560115683.00
rmat_s16_ef48_0.55_0.15_0.15_0.15_uni,MRepLM_1,16,2,65536,2788673,1.660374,2.791352,297896,112558165244.00
rmat_s23_ef24_0.45_0.15_0.15_0.25_exp,kMM_1,16,0,8388608,201192583,138.140425,251.105046,52103310,3201217902537.00
rmat_s23_ef24_0.45_0.15_0.15_0.25_exp,kMM_1,16,1,8388608,201192583,138.419884,251.774434,52103310,3201217902537.00
rmat_s23_ef24_0.45_0.15_0.15_0.25_exp,kMM_1,16,2,8388608,201192583,93.309840,174.379907,52103310,3201217902537.00
rmat_s23_ef24_0.45_0.15_0.15_0.25_exp,MRepLM_1,16,0,8388608,201192583,137.436315,666.864128,52042320,3203301239432.00
rmat_s23_ef24_0.45_0.15_0.15_0.25_exp,MRepLM_1,16,1,8388608,201192583,135.407240,667.117774,52042373,3203301645678.00
rmat_s23_ef24_0.45_0.15_0.15_0.25_exp,MRepLM_1,16,2,8388608,201192583,137.288565,494.417004,52042311,3203301714058.00
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp,stk,16,0,1048576,50329356,0.000000,13.506084,7629891,659805281561.000000
rmat_s20_ef48_0.25_0.25_0.25_0.25_exp,stk,16,1,1048576,50329356,0.000000,13.497499,7629891,659805281561.000000
