graph algo p k cores repeat v local_e cross_e read_time running_time rounds matching_size matching_weight
rmat_s28_ef8_0.55_0.15_0.15_0.15_exp kCS random 4 16 1 268435456 134062655 2010553173 165.656187 83.584797 60 163139647 10994947623325.00
rmat_s28_ef8_0.55_0.15_0.15_0.15_exp kCS random 4 16 2 268435456 134042178 2010573650 166.574065 83.549923 59 163139634 10994947230275.00
rmat_s28_ef8_0.55_0.15_0.15_0.15_uni kCS random 4 16 0 268435456 134029538 2010582615 170.069693 83.252003 60 163115001 58827237802990.00
rmat_s28_ef8_0.55_0.15_0.15_0.15_uni kCS random 4 16 1 268435456 134044352 2010567801 168.661993 83.109347 60 163114909 58827233731122.00
rmat_s28_ef8_0.55_0.15_0.15_0.15_uni kCS random 4 16 2 268435456 134029796 2010582357 169.281435 83.017729 60 163115001 58827248132676.00
rmat_s27_ef8_0.25_0.25_0.25_0.25_exp kCS random 4 32 0 134217728 33556313 1040185446 55.684800 25.388177 46 250131910 17708749736440.00
rmat_s27_ef8_0.25_0.25_0.25_0.25_exp kCS random 4 32 1 134217728 33549238 1040192521 56.212254 25.058256 46 250131864 17708749265934.00
rmat_s27_ef8_0.25_0.25_0.25_0.25_exp kCS random 4 32 2 134217728 33545646 1040196113 55.764606 25.278430 46 250131909 17708751561507.00
rmat_s27_ef8_0.25_0.25_0.25_0.25_uni kCS random 4 32 0 134217728 33558153 1040183593 57.330189 25.268179 48 250130211 101317856129841.00
rmat_s27_ef8_0.25_0.25_0.25_0.25_uni kCS random 4 32 1 134217728 33560005 1040181741 56.374083 25.049947 48 250130180 101317847791640.00
rmat_s27_ef8_0.25_0.25_0.25_0.25_uni kCS random 4 32 2 134217728 33556420 1040185326 57.328913 25.084570 48 250130212 101317849243746.00
rmat_s27_ef8_0.45_0.15_0.15_0.25_exp kCS random 4 32 0 134217728 33531976 1040118005 55.866042 26.666386 54 196298332 13110582413470.00
rmat_s27_ef8_0.45_0.15_0.15_0.25_exp kCS random 4 32 1 134217728 33542471 1040107510 55.128197 26.515391 54 196298304 13110583482222.00
rmat_s27_ef8_0.45_0.15_0.15_0.25_exp kCS random 4 32 2 134217728 33547499 1040102482 55.077448 26.562047 54 196298347 13110583925398.00
rmat_s27_ef8_0.45_0.15_0.15_0.25_uni kCS random 4 32 0 134217728 33553889 1040096546 55.590836 26.492820 51 196299603 73901323064579.00
rmat_s27_ef8_0.45_0.15_0.15_0.25_uni kCS random 4 32 1 134217728 33555000 1040095435 55.542414 26.539382 50 196299534 73901323668288.00
rmat_s27_ef8_0.45_0.15_0.15_0.25_uni kCS random 4 32 2 134217728 33548923 1040101512 57.128328 26.539985 51 196299557 73901330089645.00
rmat_s27_ef8_0.55_0.15_0.15_0.15_exp kCS random 4 32 0 134217728 33496646 1038336056 50.982884 20.487306 58 84619286 5701195127799.00
rmat_s27_ef8_0.55_0.15_0.15_0.15_exp kCS random 4 32 1 134217728 33497379 1038335323 49.751876 20.510284 56 84619296 5701195445358.00
rmat_s27_ef8_0.55_0.15_0.15_0.15_exp kCS random 4 32 2 134217728 33493767 1038338935 50.266495 20.502957 58 84619299 5701196006119.00
rmat_s27_ef8_0.55_0.15_0.15_0.15_uni kCS random 4 32 0 134217728 33495231 1038335404 51.195856 20.498825 59 84616264 30544657384364.00
rmat_s27_ef8_0.55_0.15_0.15_0.15_uni kCS random 4 32 1 134217728 33492845 1038337790 50.896382 20.583054 59 84616274 30544667608292.00
rmat_s27_ef8_0.55_0.15_0.15_0.15_uni kCS random 4 32 2 134217728 33488474 1038342161 50.963789 20.534402 59 84616260 30544657179008.00
rmat_s28_ef8_0.25_0.25_0.25_0.25_exp kCS random 4 32 0 268435456 67104882 2080378688 115.156006 51.045088 46 500256603 35418122843891.00
rmat_s28_ef8_0.25_0.25_0.25_0.25_exp kCS random 4 32 1 268435456 67122764 2080360806 113.786037 51.003231 47 500256674 35418122605704.00
rmat_s28_ef8_0.25_0.25_0.25_0.25_exp kCS random 4 32 2 268435456 67098365 2080385205 114.373455 51.118330 46 500256705 35418124744425.00
rmat_s28_ef8_0.25_0.25_0.25_0.25_uni kCS random 4 32 0 268435456 67108948 2080374624 119.429022 51.029744 47 500262081 202636900109622.00
rmat_s28_ef8_0.25_0.25_0.25_0.25_uni kCS random 4 32 1 268435456 67109682 2080373890 114.849822 51.172715 47 500262104 202636905060220.00
rmat_s28_ef8_0.25_0.25_0.25_0.25_uni kCS random 4 32 2 268435456 67102517 2080381055 117.018874 51.169877 47 500262076 202636905807185.00
