graph algo epsilon k cores repeat v local_e cross_e read_time running_time rounds matching_size matching_weight
fb_clusterB_full kM 0.01 16 8 2 4965001 20540924 143806240 16.425397 125.930046 282 184397 69006170467.00
fb_clusterB_full kM 0.01 2 1 0 4965001 164347164 0 60.795573 263.528980 49 25450 14362953303.00
fb_clusterB_full kM 0.01 2 1 1 4965001 164347164 0 54.727809 296.416048 49 25450 14362953303.00
fb_clusterB_full kM 0.01 2 1 2 4965001 164347164 0 53.687346 289.787981 49 25450 14362953303.00
fb_clusterB_full kM 0.01 2 32 0 4965001 5135560 159211604 21.531514 9.085707 50 25456 14354744393.00
fb_clusterB_full kM 0.01 2 32 1 4965001 5135404 159211760 22.204574 9.209677 46 25482 14359365024.00
fb_clusterB_full kM 0.01 2 32 2 4965001 5135525 159211639 22.301982 9.466337 52 25456 14402577731.00
fb_clusterB_full kM 0.01 2 8 0 4965001 20546385 143800779 14.759170 10.619592 48 25445 14379567882.00
fb_clusterB_full kM 0.01 2 8 1 4965001 20547942 143799222 14.317419 11.496000 57 25464 14393636011.00
fb_clusterB_full kM 0.01 2 8 2 4965001 20540924 143806240 14.293735 10.984901 47 25454 14386739009.00
fb_clusterB_full kM 0.01 8 1 0 4965001 164347164 0 91.976181 1824.372968 188 95242 40455854847.00
fb_clusterB_full kM 0.01 8 1 1 4965001 164347164 0 102.476615 1805.542735 188 95242 40455854847.00
fb_clusterB_full kM 0.01 8 1 2 4965001 164347164 0 102.762498 1803.599177 188 95242 40455854847.00
fb_clusterB_full kM 0.01 8 32 0 4965001 5135560 159211604 13.846914 31.631569 179 95238 40449198914.00
fb_clusterB_full kM 0.01 8 32 1 4965001 5135404 159211760 13.708260 37.541968 189 95207 40436234016.00
fb_clusterB_full kM 0.01 8 32 2 4965001 5135525 159211639 12.763300 33.643837 174 95187 40452706271.00
fb_clusterB_full kM 0.01 8 8 0 4965001 20546385 143800779 13.889931 48.579441 180 95221 40468242201.00
fb_clusterB_full kM 0.01 8 8 1 4965001 20547942 143799222 13.628862 61.305404 178 95205 40455147587.00
fb_clusterB_full kM 0.01 8 8 2 4965001 20540924 143806240 13.684333 61.184492 185 95238 40461157054.00
fb_clusterB_full kM 0.1 16 1 0 4965001 164347164 0 99.787445 494.834200 67 184388 68684524251.00
fb_clusterB_full kM 0.1 16 1 1 4965001 164347164 0 101.533349 503.205931 67 184388 68684524251.00
fb_clusterB_full kM 0.1 16 1 2 4965001 164347164 0 102.374031 502.737455 67 184388 68684524251.00
fb_clusterB_full kM 0.1 16 32 0 4965001 5135560 159211604 23.212795 17.104986 69 184438 68660286372.00
fb_clusterB_full kM 0.1 16 32 1 4965001 5135404 159211760 23.336240 16.778464 71 184459 68657357709.00
fb_clusterB_full kM 0.1 16 32 2 4965001 5135525 159211639 24.341925 15.958342 70 184475 68687007871.00
fb_clusterB_full kM 0.1 16 8 0 4965001 20546385 143800779 16.229405 22.259223 70 184468 68668206566.00
fb_clusterB_full kM 0.1 16 8 1 4965001 20547942 143799222 14.096131 21.853909 73 184460 68666669050.00
fb_clusterB_full kM 0.1 16 8 2 4965001 20540924 143806240 14.299180 22.183062 70 184478 68675025065.00
fb_clusterB_full kM 0.1 2 1 0 4965001 164347164 0 75.870905 130.847800 25 25534 14262757107.00
fb_clusterB_full kM 0.1 2 1 1 4965001 164347164 0 76.153300 125.062665 25 25534 14262757107.00
fb_clusterB_full kM 0.1 2 1 2 4965001 164347164 0 75.203705 125.657870 25 25534 14262757107.00
fb_clusterB_full kM 0.1 2 32 0 4965001 5135560 159211604 18.943997 4.604771 26 25528 14251818019.00
fb_clusterB_full kM 0.1 2 32 1 4965001 5135404 159211760 18.542776 4.853401 25 25539 14288944295.00
fb_clusterB_full kM 0.1 2 32 2 4965001 5135525 159211639 17.396660 3.148708 24 25533 14295489349.00
fb_clusterB_full kM 0.1 2 8 0 4965001 20546385 143800779 14.063535 5.911296 27 25505 14285533636.00
fb_clusterB_full kM 0.1 2 8 1 4965001 20547942 143799222 13.738308 5.980426 26 25508 14315857548.00
fb_clusterB_full kM 0.1 2 8 2 4965001 20540924 143806240 14.988080 7.076134 24 25540 14262196542.00
fb_clusterB_full kM 0 16 1 0 4965001 164347164 0 100.901262 7425.006181 598 184365 68979008559.00
fb_clusterB_full kM 0 16 1 1 4965001 164347164 0 102.372481 7365.918013 598 184365 68979008559.00
fb_clusterB_full kM 0 16 1 2 4965001 164347164 0 103.335960 7405.088115 598 184365 68979008559.00
fb_clusterB_full kM 0 16 32 0 4965001 5135560 159211604 15.155590 227.882208 579 184357 69000719851.00
fb_clusterB_full kM 0 16 32 1 4965001 5135404 159211760 23.192659 220.652141 552 184335 69030188060.00
fb_clusterB_full kM 0 16 32 2 4965001 5135525 159211639 24.905035 234.722085 613 184424 68990127424.00
fb_clusterB_full kM 0 16 8 0 4965001 20546385 143800779 13.979121 318.101139 626 184382 68999843591.00
fb_clusterB_full kM 0 16 8 1 4965001 20547942 143799222 13.928583 281.825223 619 184413 68997089569.00
fb_clusterB_full kM 0 16 8 2 4965001 20540924 143806240 15.014457 252.307208 553 184407 68996364881.00
fb_clusterB_full kM 0.1 8 1 0 4965001 164347164 0 104.001941 369.628634 55 95333 40228119010.00
fb_clusterB_full kM 0.1 8 1 1 4965001 164347164 0 103.830705 367.616569 55 95333 40228119010.00
fb_clusterB_full kM 0.1 8 1 2 4965001 164347164 0 104.562776 367.191991 55 95333 40228119010.00
fb_clusterB_full kM 0.1 8 32 0 4965001 5135560 159211604 12.416435 10.077675 58 95350 40213207470.00
fb_clusterB_full kM 0.1 8 32 1 4965001 5135404 159211760 24.019788 9.997982 62 95339 40226864305.00
fb_clusterB_full kM 0.1 8 32 2 4965001 5135525 159211639 13.952656 9.091304 56 95354 40204885755.00
fb_clusterB_full kM 0.1 8 8 0 4965001 20546385 143800779 13.939873 15.283973 59 95350 40227829533.00
fb_clusterB_full kM 0.1 8 8 1 4965001 20547942 143799222 15.027826 16.046811 59 95340 40239450908.00
fb_clusterB_full kM 0.1 8 8 2 4965001 20540924 143806240 16.228629 16.074500 56 95331 40222646288.00
fb_clusterB_full kM 0 2 1 0 4965001 164347164 0 90.289613 405.117879 58 25469 14375414995.00
fb_clusterB_full kM 0 2 1 1 4965001 164347164 0 94.257135 406.854173 58 25469 14375414995.00
fb_clusterB_full kM 0 2 1 2 4965001 164347164 0 104.455642 389.659246 58 25469 14375414995.00
fb_clusterB_full kM 0 2 32 0 4965001 5135560 159211604 13.544824 8.018325 57 25438 14378045176.00
fb_clusterB_full kM 0 2 32 1 4965001 5135404 159211760 14.420284 7.963360 56 25455 14373142165.00
fb_clusterB_full kM 0 2 32 2 4965001 5135525 159211639 12.681419 7.453077 60 25460 14370213177.00
fb_clusterB_full kM 0 2 8 0 4965001 20546385 143800779 14.086593 12.404580 62 25440 14360242688.00
fb_clusterB_full kM 0 2 8 1 4965001 20547942 143799222 14.107051 11.987423 61 25455 14367813496.00
fb_clusterB_full kM 0 2 8 2 4965001 20540924 143806240 14.457241 14.182663 62 25452 14353825513.00
fb_clusterB_full kM 0.5 16 1 0 4965001 164347164 0 99.322332 115.380054 14 185908 63485973896.00
fb_clusterB_full kM 0.5 16 1 1 4965001 164347164 0 99.548060 113.433689 14 185908 63485973896.00
fb_clusterB_full kM 0.5 16 1 2 4965001 164347164 0 101.426854 116.120675 14 185908 63485973896.00
fb_clusterB_full kM 0.5 16 32 0 4965001 5135560 159211604 19.028864 2.957226 15 185681 63662691964.00
fb_clusterB_full kM 0.5 16 32 1 4965001 5135404 159211760 19.775713 2.975849 15 185688 63616135394.00
fb_clusterB_full kM 0.5 16 32 2 4965001 5135525 159211639 19.011943 2.516737 16 185741 63575341470.00
fb_clusterB_full kM 0.5 16 8 0 4965001 20546385 143800779 14.341053 5.149511 15 185722 63662362223.00
fb_clusterB_full kM 0.5 16 8 1 4965001 20547942 143799222 14.402460 5.336275 15 185756 63681591199.00
fb_clusterB_full kM 0.5 16 8 2 4965001 20540924 143806240 14.710161 5.331610 15 185604 63600772651.00
fb_clusterB_full kM 0.5 2 1 0 4965001 164347164 0 92.907828 79.340666 10 25748 12614050246.00
fb_clusterB_full kM 0.5 2 1 1 4965001 164347164 0 97.347259 80.681835 10 25748 12614050246.00
fb_clusterB_full kM 0.5 2 1 2 4965001 164347164 0 101.409225 72.422957 10 25748 12614050246.00
fb_clusterB_full kM 0.5 2 32 0 4965001 5135560 159211604 18.758013 2.122321 10 25668 12482298482.00
fb_clusterB_full kM 0.5 2 32 1 4965001 5135404 159211760 19.779309 1.765687 10 25647 12439611557.00
fb_clusterB_full kM 0.5 2 32 2 4965001 5135525 159211639 20.360716 1.577738 11 25627 12526160369.00
fb_clusterB_full kM 0.5 2 8 0 4965001 20546385 143800779 13.959052 3.250584 11 25670 12567500505.00
fb_clusterB_full kM 0.5 2 8 1 4965001 20547942 143799222 13.808897 3.337265 10 25689 12464921347.00
fb_clusterB_full kM 0.5 2 8 2 4965001 20540924 143806240 13.702454 3.521990 10 25666 12448973361.00
fb_clusterB_full kM 0.5 8 1 0 4965001 164347164 0 99.815793 98.150990 13 95788 36275424664.00
fb_clusterB_full kM 0.5 8 1 1 4965001 164347164 0 104.619650 102.553012 13 95788 36275424664.00
fb_clusterB_full kM 0.5 8 1 2 4965001 164347164 0 104.792925 102.170209 13 95788 36275424664.00
fb_clusterB_full kM 0.5 8 32 0 4965001 5135560 159211604 11.721639 2.340333 15 95657 36129740128.00
fb_clusterB_full kM 0.5 8 32 1 4965001 5135404 159211760 14.348595 2.330520 14 95709 36125628085.00
fb_clusterB_full kM 0.5 8 32 2 4965001 5135525 159211639 14.453125 2.005652 13 95640 36141316659.00
fb_clusterB_full kM 0.5 8 8 0 4965001 20546385 143800779 14.131800 4.434091 14 95641 36256850213.00
fb_clusterB_full kM 0.5 8 8 1 4965001 20547942 143799222 14.019603 4.416096 14 95648 36216607919.00
fb_clusterB_full kM 0.5 8 8 2 4965001 20540924 143806240 15.064472 4.416184 13 95664 36224532033.00
fb_clusterB_full kM 0 8 1 0 4965001 164347164 0 87.691536 3157.948834 299 95199 40450667874.00
fb_clusterB_full kM 0 8 1 1 4965001 164347164 0 93.280921 3156.537395 299 95199 40450667874.00
fb_clusterB_full kM 0 8 1 2 4965001 164347164 0 103.245014 3161.105837 299 95199 40450667874.00
fb_clusterB_full kM 0 8 32 0 4965001 5135560 159211604 14.224355 62.576437 309 95210 40452529358.00
fb_clusterB_full kM 0 8 32 1 4965001 5135404 159211760 15.727031 66.330502 305 95200 40415622237.00
fb_clusterB_full kM 0 8 32 2 4965001 5135525 159211639 15.686423 54.903223 286 95207 40429879669.00
fb_clusterB_full kM 0 8 8 0 4965001 20546385 143800779 13.917262 88.279188 305 95197 40433420250.00
fb_clusterB_full kM 0 8 8 1 4965001 20547942 143799222 14.519162 94.923228 311 95190 40465312182.00
fb_clusterB_full kM 0 8 8 2 4965001 20540924 143806240 18.826663 133.192059 322 95214 40439109916.00
fb_clusterB_full kM 1 16 1 0 4965001 164347164 0 102.995307 77.551926 1 212097 1014674187.00
fb_clusterB_full kM 1 16 1 1 4965001 164347164 0 106.789650 72.029613 1 212097 1014674187.00
fb_clusterB_full kM 1 16 1 2 4965001 164347164 0 107.438777 71.074554 1 212097 1014674187.00
fb_clusterB_full kM 1 16 32 0 4965001 5135560 159211604 19.254992 3.196552 3 209070 1271968218.00
fb_clusterB_full kM 1 16 32 1 4965001 5135404 159211760 19.399523 3.184066 3 209607 1260318061.00
fb_clusterB_full kM 1 16 32 2 4965001 5135525 159211639 16.483210 2.675306 3 209045 1223798157.00
fb_clusterB_full kM 1 16 8 0 4965001 20546385 143800779 13.871421 4.941248 2 210451 1185182161.00
fb_clusterB_full kM 1 16 8 1 4965001 20547942 143799222 14.607432 5.302874 2 210810 1131932372.00
fb_clusterB_full kM 1 16 8 2 4965001 20540924 143806240 15.529977 5.329759 2 210711 1150760125.00
fb_clusterB_full kM 1 2 1 0 4965001 164347164 0 97.596843 69.065561 1 28677 95670281.00
fb_clusterB_full kM 1 2 1 1 4965001 164347164 0 103.840667 74.293245 1 28677 95670281.00
fb_clusterB_full kM 1 2 1 2 4965001 164347164 0 103.876697 73.316531 1 28677 95670281.00
fb_clusterB_full kM 1 2 32 0 4965001 5135560 159211604 12.424823 2.075094 2 28573 138876781.00
fb_clusterB_full kM 1 2 32 1 4965001 5135404 159211760 14.404414 1.916159 2 28587 146075590.00
fb_clusterB_full kM 1 2 32 2 4965001 5135525 159211639 14.460832 1.732685 2 28558 146106520.00
fb_clusterB_full kM 1 2 8 0 4965001 20546385 143800779 13.920336 3.146743 2 28645 127556404.00
fb_clusterB_full kM 1 2 8 1 4965001 20547942 143799222 14.091581 3.334074 2 28660 129634260.00
fb_clusterB_full kM 1 2 8 2 4965001 20540924 143806240 14.240393 3.464824 2 28650 118978065.00
fb_clusterB_full kM 1 8 1 0 4965001 164347164 0 51.653427 47.651292 1 108893 472934990.00
fb_clusterB_full kM 1 8 1 1 4965001 164347164 0 51.203359 48.972143 1 108893 472934990.00
fb_clusterB_full kM 1 8 1 2 4965001 164347164 0 53.036477 54.576120 1 108893 472934990.00
fb_clusterB_full kM 1 8 32 0 4965001 5135560 159211604 19.606778 2.472774 3 107725 602432473.00
fb_clusterB_full kM 1 8 32 1 4965001 5135404 159211760 20.344143 2.364523 2 107928 612394952.00
fb_clusterB_full kM 1 8 32 2 4965001 5135525 159211639 19.250103 2.163913 3 107737 594527156.00
fb_clusterB_full kM 1 8 8 0 4965001 20546385 143800779 14.866492 4.001623 2 108312 568453413.00
fb_clusterB_full kM 1 8 8 1 4965001 20547942 143799222 15.145945 4.034227 2 108432 534706108.00
fb_clusterB_full kM 1 8 8 2 4965001 20540924 143806240 14.122958 4.354178 2 108396 557650058.00
fb_clusterC_full kM 0.0001 16 1 0 990023 40654711 0 21.305133 727.243719 595 59422 365120222642.00
fb_clusterC_full kM 0.0001 16 1 1 990023 40654711 0 21.475355 731.052462 595 59422 365120222642.00
fb_clusterC_full kM 0.0001 16 1 2 990023 40654711 0 21.316580 725.750224 595 59422 365120222642.00
fb_clusterC_full kM 0.0001 16 32 0 990023 1269367 39385344 2.843548 34.761604 587 59411 364805384014.00
fb_clusterC_full kM 0.0001 16 32 1 990023 1271924 39382787 3.352075 34.894178 601 59424 365122697539.00
fb_clusterC_full kM 0.0001 16 32 2 990023 1270715 39383996 3.333099 37.375726 587 59420 364839108416.00
fb_clusterC_full kM 0.0001 16 8 0 990023 5077237 35577474 3.090885 32.583839 600 59423 365056075730.00
fb_clusterC_full kM 0.0001 16 8 1 990023 5079579 35575132 3.062294 33.803920 595 59419 364758096481.00
fb_clusterC_full kM 0.0001 16 8 2 990023 5081596 35573115 3.093123 33.278343 601 59422 364850291532.00
fb_clusterC_full kM 0.0001 2 1 0 990023 40654711 0 21.242370 32.804440 49 9336 77616746864.00
fb_clusterC_full kM 0.0001 2 1 1 990023 40654711 0 21.461972 33.844063 49 9336 77616746864.00
fb_clusterC_full kM 0.0001 2 1 2 990023 40654711 0 21.613308 33.869097 49 9336 77616746864.00
fb_clusterC_full kM 0.0001 2 32 0 990023 1269367 39385344 3.863515 1.862653 54 9324 77689665892.00
fb_clusterC_full kM 0.0001 2 32 1 990023 1271924 39382787 3.797985 1.893032 61 9319 77753945170.00
fb_clusterC_full kM 0.0001 2 32 2 990023 1270715 39383996 3.396389 1.505444 55 9328 77680061673.00
fb_clusterC_full kM 0.0001 2 8 0 990023 5077237 35577474 3.042880 1.434223 59 9334 77728828200.00
fb_clusterC_full kM 0.0001 2 8 1 990023 5079579 35575132 3.037149 1.453491 61 9326 77750147867.00
fb_clusterC_full kM 0.0001 2 8 2 990023 5081596 35573115 3.120717 1.471888 54 9341 77593292168.00
fb_clusterC_full kM 0.0001 8 1 0 990023 40654711 0 19.550782 219.689232 298 31009 238785863964.00
fb_clusterC_full kM 0.0001 8 1 1 990023 40654711 0 21.727273 218.285350 298 31009 238785863964.00
fb_clusterC_full kM 0.0001 8 1 2 990023 40654711 0 21.935248 219.648591 298 31009 238785863964.00
fb_clusterC_full kM 0.0001 8 32 0 990023 1269367 39385344 2.465183 12.885949 285 31015 238897870873.00
fb_clusterC_full kM 0.0001 8 32 1 990023 1271924 39382787 2.602511 12.800592 289 31023 238810227083.00
fb_clusterC_full kM 0.0001 8 32 2 990023 1270715 39383996 2.977923 11.184708 292 31011 238464798346.00
fb_clusterC_full kM 0.0001 8 8 0 990023 5077237 35577474 3.005615 10.084568 296 31014 239099149358.00
fb_clusterC_full kM 0.0001 8 8 1 990023 5079579 35575132 3.025197 10.399967 289 31014 238904239918.00
fb_clusterC_full kM 0.0001 8 8 2 990023 5081596 35573115 3.161193 10.099687 285 31013 239217449964.00
fb_clusterC_full kM 0.001 16 1 0 990023 40654711 0 13.242889 717.738404 540 59421 365043878730.00
fb_clusterC_full kM 0.001 16 1 1 990023 40654711 0 13.053771 726.929623 540 59421 365043878730.00
fb_clusterC_full kM 0.001 16 1 2 990023 40654711 0 13.365684 736.867658 540 59421 365043878730.00
fb_clusterC_full kM 0.001 16 32 0 990023 1269367 39385344 2.584764 26.754026 532 59427 364867143192.00
fb_clusterC_full kM 0.001 16 32 1 990023 1271924 39382787 3.180774 30.413396 534 59421 365062647591.00
fb_clusterC_full kM 0.001 16 32 2 990023 1270715 39383996 3.100770 27.806997 521 59436 365174857880.00
fb_clusterC_full kM 0.001 16 8 0 990023 5077237 35577474 3.012511 29.081712 560 59420 364914800923.00
fb_clusterC_full kM 0.001 16 8 1 990023 5079579 35575132 3.072698 27.130295 542 59425 365036904384.00
fb_clusterC_full kM 0.001 16 8 2 990023 5081596 35573115 3.279292 36.632729 527 59435 364956359613.00
fb_clusterC_full kM 0.001 2 1 0 990023 40654711 0 8.958234 12.243921 59 9337 77728278703.00
fb_clusterC_full kM 0.001 2 1 1 990023 40654711 0 8.184104 12.162150 59 9337 77728278703.00
fb_clusterC_full kM 0.001 2 1 2 990023 40654711 0 12.207309 13.005177 59 9337 77728278703.00
fb_clusterC_full kM 0.001 2 32 0 990023 1269367 39385344 4.929279 2.093850 59 9321 77603953591.00
fb_clusterC_full kM 0.001 2 32 1 990023 1271924 39382787 4.701680 1.813961 52 9320 77667992752.00
fb_clusterC_full kM 0.001 2 32 2 990023 1270715 39383996 4.882026 1.754351 56 9327 77663978558.00
fb_clusterC_full kM 0.001 2 8 0 990023 5077237 35577474 3.056091 1.531437 57 9330 77568674799.00
fb_clusterC_full kM 0.001 2 8 1 990023 5079579 35575132 3.030097 1.397520 56 9325 77470364642.00
fb_clusterC_full kM 0.001 2 8 2 990023 5081596 35573115 3.044453 1.400101 55 9326 77697037265.00
fb_clusterC_full kM 0.001 8 1 0 990023 40654711 0 17.686543 203.110656 277 31012 238664449644.00
fb_clusterC_full kM 0.001 8 1 1 990023 40654711 0 18.884090 204.153156 277 31012 238664449644.00
fb_clusterC_full kM 0.001 8 1 2 990023 40654711 0 22.038102 197.718727 277 31012 238664449644.00
fb_clusterC_full kM 0.001 8 32 0 990023 1269367 39385344 2.453768 11.549331 275 31011 238954501214.00
fb_clusterC_full kM 0.001 8 32 1 990023 1271924 39382787 2.729401 11.477068 282 30999 238952039884.00
fb_clusterC_full kM 0.001 8 32 2 990023 1270715 39383996 2.755031 10.093743 294 31017 238831947539.00
fb_clusterC_full kM 0.001 8 8 0 990023 5077237 35577474 2.990238 9.049936 301 31014 238938757585.00
fb_clusterC_full kM 0.001 8 8 1 990023 5079579 35575132 3.135664 8.733462 277 31010 238817096609.00
fb_clusterC_full kM 0.001 8 8 2 990023 5081596 35573115 2.998876 10.383063 270 31016 238667664556.00
fb_clusterC_full kM 0.01 16 1 0 990023 40654711 0 20.306220 357.432418 289 59420 365051590925.00
fb_clusterC_full kM 0.01 16 1 1 990023 40654711 0 19.800427 359.004562 289 59420 365051590925.00
fb_clusterC_full kM 0.01 16 1 2 990023 40654711 0 20.493386 355.644632 289 59420 365051590925.00
fb_clusterC_full kM 0.01 16 32 0 990023 1269367 39385344 3.022523 17.897373 309 59420 365281754947.00
fb_clusterC_full kM 0.01 16 32 1 990023 1271924 39382787 2.857909 19.149102 315 59439 365023322731.00
fb_clusterC_full kM 0.01 16 32 2 990023 1270715 39383996 3.465009 18.373001 309 59426 365052270576.00
fb_clusterC_full kM 0.01 16 8 0 990023 5077237 35577474 3.024586 15.676717 286 59422 365036305849.00
fb_clusterC_full kM 0.01 16 8 1 990023 5079579 35575132 3.040540 16.380879 308 59430 364870648000.00
fb_clusterC_full kM 0.01 16 8 2 990023 5081596 35573115 3.254833 16.121671 296 59430 365269718109.00
fb_clusterC_full kM 0.01 2 1 0 990023 40654711 0 10.824567 20.126733 53 9321 77716314060.00
fb_clusterC_full kM 0.01 2 1 1 990023 40654711 0 11.389422 19.862560 53 9321 77716314060.00
fb_clusterC_full kM 0.01 2 1 2 990023 40654711 0 12.513362 22.410050 53 9321 77716314060.00
fb_clusterC_full kM 0.01 2 32 0 990023 1269367 39385344 2.314225 1.528941 49 9326 77749795454.00
fb_clusterC_full kM 0.01 2 32 1 990023 1271924 39382787 3.294171 1.368185 47 9324 77661443636.00
fb_clusterC_full kM 0.01 2 32 2 990023 1270715 39383996 3.265732 1.318712 48 9327 77686125107.00
fb_clusterC_full kM 0.01 2 8 0 990023 5077237 35577474 3.125171 1.339049 52 9334 77607826369.00
fb_clusterC_full kM 0.01 2 8 1 990023 5079579 35575132 3.144523 1.197053 44 9323 77604931070.00
fb_clusterC_full kM 0.01 2 8 2 990023 5081596 35573115 3.091693 1.267901 49 9324 77724251573.00
fb_clusterC_full kM 0.01 8 1 0 990023 40654711 0 21.407803 150.892479 204 31008 238851951886.00
fb_clusterC_full kM 0.01 8 1 1 990023 40654711 0 21.637753 150.587735 204 31008 238851951886.00
fb_clusterC_full kM 0.01 8 1 2 990023 40654711 0 22.200972 148.695201 204 31008 238851951886.00
fb_clusterC_full kM 0.01 8 32 0 990023 1269367 39385344 3.728833 9.785775 192 31018 238832334558.00
fb_clusterC_full kM 0.01 8 32 1 990023 1271924 39382787 3.668879 9.326339 185 31018 238613943333.00
fb_clusterC_full kM 0.01 8 32 2 990023 1270715 39383996 3.428126 8.979866 194 31009 238882417308.00
fb_clusterC_full kM 0.01 8 8 0 990023 5077237 35577474 3.002518 6.762443 186 31016 238898226418.00
fb_clusterC_full kM 0.01 8 8 1 990023 5079579 35575132 3.027948 6.164175 187 31015 238691879026.00
fb_clusterC_full kM 0.01 8 8 2 990023 5081596 35573115 3.199962 6.428439 192 31010 238714064294.00
